X,Y,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,cont_1,cont_2,cont_3,cont_4,cont_5,cont_6,cont_7,cont_8,cont_9
0,0.477761212296895,1,0,0,1,1,0,0,1,0,0,0,0.813001089535165,1.80199354911509,0.110898563861343,-0.364215388588317,-0.236517857014362,-0.211319009971714,0.538165012019018,0.601650472154639,0.323150225677209
1,0.848687536431817,1,1,0,1,0,0,0,0,0,0,0,0.372923395581697,0.324428955861786,0.708850201889994,0.118877684204877,-0.660645910779352,0.675153299052053,0.289832403846562,-1.2796093024447,0.695550523119619
0,-0.973713793274739,1,0,1,1,1,1,1,1,1,0,1,-1.76159053661131,0.308941466666054,-0.160942294643872,1.06809002303912,0.193712547847415,-0.185886180540545,0.258771150713836,-0.525216946331915,1.90951114634345
1,-0.236213554432835,0,0,1,0,1,0,0,1,0,1,0,0.704521904828169,0.219118642151202,0.00337246972156982,-0.683750885294803,0.716348401128509,0.452125379332601,1.2213811820756,-0.0854153930257918,-1.33084115852591
1,-0.865015058226747,0,0,1,0,0,1,0,0,0,0,1,-0.710767347012071,0.801370426277564,0.136498961444331,0.0180464746138714,0.0475392881748263,-1.57236278730248,-0.665393908273612,-1.9163951213341,1.07889280455939
0,-1.34594288316403,0,1,0,0,0,1,1,0,0,0,1,-1.24355440249771,0.85880544787539,1.08571991864636,0.651382972872451,0.891056369240707,0.282136143328555,0.0633975162960351,1.12243129201462,0.375401669217769
1,-0.175047994401859,0,0,0,0,0,1,0,1,0,0,1,-1.50005105178929,-1.38626516772921,-0.332331756771171,0.816607530666164,-0.588385464963778,2.58383994247752,-0.113394948351407,-0.890327860332393,1.95318397054103
1,-1.19169290609105,0,1,1,0,0,1,1,1,0,1,1,-0.0678848919574936,0.611954830590315,-0.384816776599777,-0.0311102739859905,-1.2162773867391,-0.569335853599936,0.712216617439494,0.459281403784031,1.40949639629889
1,-0.151164573977484,1,0,0,1,0,1,0,0,1,0,1,-1.17202196857127,-0.72454976942761,-0.874120044435342,-1.77573795150082,0.301817985348734,0.0792421452371909,-0.788788889300852,-0.807361159632834,1.428115529015
0,-0.105752464203239,0,1,1,1,0,1,0,0,1,1,1,0.158529071369984,0.56705984467983,1.08348104076917,-1.90484261462227,-0.181469236024252,-2.00105387633934,-0.29855809703205,0.670726492446995,0.606961805041723
1,-0.174986147428555,1,1,0,0,0,1,0,0,0,0,1,-0.655274549990883,-2.7868459985594,1.18445249357676,-0.3739850010754,-0.4717708967686,-1.1831999376923,-0.0114241912760935,-0.524998045541995,-0.126983632112585
0,0.165468486524533,0,0,1,1,1,1,1,1,0,1,1,0.121625472620959,0.944417204843381,-0.250403055167755,0.0198148743289707,-0.870311957494654,-0.229530897411817,0.35445595307245,0.458184153398624,0.0936344134849064
1,-1.12787453986128,1,0,1,1,0,0,1,0,1,1,0,-0.141240289402901,-1.11792266253112,1.64229141237343,-0.368664666253229,0.920915399300178,-0.0996720802786863,-2.12762599284382,-0.123143222026713,-0.538205607759289
0,1.07635919557837,0,0,1,0,0,1,1,0,1,1,1,1.36374630839895,0.458385413260372,-1.0465600714104,-0.945768986612453,-0.309865065085739,1.09637559055498,-0.405899392454096,-1.01075924892635,0.676066737612956
0,0.648509191961289,0,0,1,0,1,0,1,0,1,0,1,0.415842737401811,-0.621293171678948,0.0236967431798495,-0.786972531434853,-0.80843823347741,0.767336571097994,-1.20899818498016,0.495606262634511,-0.357832716783952
0,0.605654724965345,1,1,0,0,0,0,1,0,1,1,1,0.397934986830248,2.28665303223931,1.3586398294168,0.348292134430611,1.10338305489986,0.0727243229615071,0.208493344668748,-1.9111317144304,-0.0819551377420159
0,0.586565098593148,1,0,1,1,1,0,0,0,0,1,0,-1.65705103556421,1.92816906697504,0.0580072548806823,-1.35573387321922,0.899765816791758,-0.288326633291035,-0.118856607127092,-0.377276146417332,-0.0564965209561679
1,-0.775447922922544,0,0,0,1,0,0,0,0,1,1,0,1.73173689087633,-0.135697832383902,-1.73878808031387,-0.117088516871374,0.43470714230239,-0.41604863200767,0.630163632752955,0.277275683485446,-0.481112816433717
1,-0.999533813780849,1,0,1,1,1,0,0,0,1,1,1,0.626789905258788,0.0752726293323214,0.501527676717223,-1.17804412852595,0.822691755142554,-1.02820595909911,0.212711172622114,0.660049647161924,2.02702245042199
1,1.39695635438711,1,0,0,0,0,1,0,0,1,0,1,0.155468773442414,0.132316918036289,-1.58037554376047,1.1718028375385,-1.5697120877146,-0.337600362563993,-0.201301656498373,2.08629370340508,0.0116645011834384
0,0.00322791447261581,0,1,0,0,1,0,0,0,0,0,0,1.95740709974874,-1.26767995848065,0.130897403516914,-0.668756967675713,1.29805974880077,-1.44989925773827,2.25308894249736,0.513373339796101,0.397097698286511
1,0.66503397999073,0,1,0,0,1,1,1,0,1,0,1,-0.0247180879257812,1.49015722176366,1.57187084691027,-1.05294164119167,-0.463044143873988,0.0420165968342988,-1.08089446858329,0.715676074701806,0.484436881252125
0,0.539650324653707,0,1,1,1,0,1,1,0,1,1,1,-0.662960152714089,1.00775514233925,0.629892936570217,-1.03996550017723,0.673384479148139,0.837155298289107,-1.70768868767002,-0.22199400166741,-0.754213403308496
1,0.435233710413102,0,0,0,1,0,0,1,1,1,0,1,-0.263994312770919,-0.662974137892919,-1.97021131459671,-0.113280325453127,2.06318910815517,-0.390241480343973,-0.467702671199418,0.137042896925046,-0.481005305983519
1,1.40486658904899,0,0,0,0,1,0,1,1,0,0,1,0.120464237902079,-0.38798395648505,-0.93212290229549,1.45611219653557,-0.725720717168163,-1.14697703253483,1.13651278343265,-0.151993839572832,0.254368147981104
1,0.29013810575761,1,1,1,0,0,0,0,1,0,0,1,1.44180869343557,-0.244699055866089,0.429245161625853,-1.73809140658938,-2.11391984943033,-1.39529041813602,0.0490791759481767,1.1876972140059,1.26788096888918
0,1.35742628774009,1,0,0,0,0,1,0,0,1,1,1,-0.174931839010779,-0.674060925056283,-0.935228870443204,1.22120046271419,0.255490958936322,-0.446590638780703,1.20880230302562,0.590291388668684,-1.58617611018633
0,-1.62698953973864,1,1,0,1,0,1,1,1,0,1,1,-0.785536282027427,0.424054387928179,0.466518519359804,-0.613671545670345,-0.102048935647808,-0.547065783924766,-1.13028544354354,0.837782410523148,0.69472660948245
0,-1.18668893578146,1,0,0,1,0,0,1,0,1,1,0,0.323744258741783,-0.308469839311495,1.26167184781371,0.17529631380123,0.281559013546479,-0.550849104163006,0.614782971953392,0.41455460497696,-1.4541930006082
0,0.280689089774133,0,1,0,1,0,0,0,0,1,0,0,-1.0123051691538,1.74111999643471,-1.04074524239752,0.3737095964613,-0.240141656290542,-1.2045244292305,0.716920910267873,-1.01875800955129,-0.489993884730471
1,-1.05815812235696,0,0,0,1,1,0,0,0,0,1,1,-0.639680894151427,-0.455561745302924,0.30443418443322,-1.18077973468876,-0.444526208162207,-0.286873042106832,-2.89470160680942,0.839047410492003,0.0889733793451764
0,-0.745104343888015,0,0,0,0,0,1,1,0,1,1,1,-1.50011181077157,0.856636991780997,0.250652159659882,0.198360536264456,0.8614186690198,0.81278047961905,0.51770692846311,1.87600548359011,-1.4278434408402
1,-0.836631435786964,1,0,0,0,0,1,1,0,0,1,1,-0.108550253152857,0.988238706280914,0.367302163158853,-0.100145416651018,0.330682301361859,-0.484844986227524,1.3663980489186,-1.73934427246389,-1.06579517578909
1,0.352357333874428,1,1,1,0,0,1,0,0,1,1,1,1.48877708350125,1.03805309993046,0.00741702253835438,0.856600292899484,-0.263507978140272,0.575613831702906,-0.0412837562358864,0.087112532690024,0.348159074996258
0,-0.149625737076133,0,1,1,0,1,1,0,1,1,1,0,-2.70303956298025,-0.924384968782182,-3.08767783620381,-0.150690994325254,0.474338670159622,-0.193003032175257,-0.602454840067544,0.117687811048851,1.41885385007564
1,1.24784457931002,1,0,1,1,0,0,0,1,1,0,1,0.514194417715047,1.20431360237409,0.475600513381905,1.4512025198193,-0.227702863478718,-0.648576198938877,1.40650696456261,-0.608007829197001,1.4048840885286
0,-0.398925056607141,0,0,0,1,0,1,0,1,1,0,1,0.543036443169531,0.456026909543972,-0.193902663040133,-0.208498158692855,0.232286123670314,-1.3148041318532,-0.358644744451405,1.2678614747289,0.885303057940848
0,1.30502375130449,0,1,0,0,1,0,1,0,1,1,1,-1.14358966657822,0.988045244144739,-1.64375684967871,-0.950545192843915,0.52196118475512,-1.84055914557051,-0.881700569043192,-1.06832782839878,0.442760951558429
1,0.903359843226282,1,0,1,1,0,0,1,0,0,1,0,-0.0343899525584315,-0.466286040136645,2.09199043924826,-1.30734152369361,0.948306698414036,-0.132139764275408,-1.82504160566044,-1.27384503909701,0.527848007250925
1,-2.05701479145004,0,0,1,0,0,0,0,0,1,1,1,0.00425390650812168,-0.052049010493701,-0.931503244484615,0.0218696238422056,-0.590211112085945,0.690117128016665,0.612231902600439,1.10438487331906,0.736383005075407
1,0.890770280827211,1,1,0,0,1,1,0,1,1,1,1,-0.283356675361812,1.07457648212375,-0.427035520308934,1.00001746303352,0.64749556995395,0.0308882339083682,-0.0809088172738926,-1.00562806532052,-1.03580535799383
0,0.42622937777752,1,1,1,0,1,0,1,1,1,1,0,-0.798842089833059,2.35005824578974,-0.649444576901759,0.913283097713661,0.12278663153483,0.925809954107992,-0.833029538485586,1.02816010935255,1.07866796004686
0,-0.0615981802743684,0,0,0,0,0,0,0,1,0,1,0,-0.946328098076808,0.741948220193158,1.1979727059143,-0.465799823870435,-0.370760662810606,-0.761918510320576,1.03828710435361,-0.651201005105262,0.420866435085519
1,1.4832186666935,1,1,0,0,0,1,0,1,0,1,1,1.45507966501517,-0.0427229337770382,0.378105316944099,-1.43895557119349,-0.468301695810629,0.815813057645466,-0.145810506752943,-0.639876808891707,-0.561465520898423
0,1.45582773043753,1,1,0,1,1,1,1,1,1,0,0,0.180125700279357,-0.491924995881357,0.392245385987413,0.959149787221279,1.35624878236768,0.078802846793148,2.32166755507881,0.489450886841968,-0.168559167615482
0,-0.97477485033819,0,0,1,1,1,1,1,0,0,0,1,-0.455219330614349,0.606704784734636,-0.353026669970744,0.797476768018517,-1.07996015556112,2.59121222302802,-0.268921413531639,0.393177890984764,0.579858301175101
1,-0.274911910615009,0,1,0,0,0,1,0,0,1,0,0,0.902633423996318,-1.21328481870804,-0.369748718405709,0.594462602395565,1.22913117225746,0.0320845173884397,-0.0548683296185251,0.528140759702007,-0.481820939003792
0,-1.75783212931306,1,0,1,0,1,0,0,0,1,1,0,-0.647110311362729,-0.91190127718712,0.572422592872304,0.979821411996861,0.625467185721521,0.795663457023253,-1.36166996010768,-0.771687244137493,0.647566473951658
1,0.17431617783331,1,1,0,1,0,1,0,0,0,1,1,-0.974587217117551,-1.05543182013948,0.970082178357951,-0.408110287362332,-0.531425529638618,0.553646001519974,-0.83539975994153,0.213278089186542,-0.962260772053914
1,-0.332407398216797,1,0,1,1,1,1,0,0,1,1,1,-1.20414383936216,0.507184160317884,-1.67357797805896,1.17625703598483,-1.95922042558744,1.20835152619862,-0.604923389994479,-1.37511706202748,-0.518608543437854
1,-0.0335889126876253,0,1,0,1,0,1,0,0,1,0,1,0.93055985446223,0.383636109226725,-0.839406742369613,0.610821451266661,0.116558899169408,-1.51888929580222,0.608714507570877,-1.48740564934487,0.986327244283049
1,-0.893885998577683,0,1,1,0,1,0,1,1,1,1,1,0.972285871512174,-0.503236276467359,1.01139589808074,7.35662547112893e-05,-0.125213396123713,1.52654630170663,1.77544117678073,0.251228321464184,-0.582435055337943
1,-0.785533746789811,1,1,1,1,0,1,1,0,1,0,1,0.428408418296641,0.342726789037325,0.360303175749133,-2.00804346903854,0.362786930566035,-0.519305266320494,-1.02105447997233,1.21839474314564,-0.0859804389108733
1,-2.22648030435356,1,1,0,0,1,0,1,1,1,0,1,0.354040010449414,1.40788223451167,0.982991556156761,-1.75928726539513,-0.462140257685467,-0.207158591530441,0.866028864723272,0.636340583529615,-1.83444199557113
1,0.796160850125653,1,0,0,0,1,0,0,0,1,0,1,-1.29273524469527,0.354126920986174,-0.556286372842619,0.652383651606815,2.27847854292727,0.175781742261212,-1.34410451102571,-0.290297538411401,1.00039083061647
0,-0.343051028979322,1,1,0,0,0,0,1,1,0,1,0,-1.6864168582912,-1.28108498349951,0.34916986025434,-0.0880756387287603,1.04776368371897,-0.33191896170336,-0.054396581034621,1.2074628611578,-0.23007880211265
1,1.57063186814948,1,1,0,0,1,0,0,1,0,0,0,1.2814341218947,-0.100384077112868,0.363844641992622,1.05936477267167,-0.84256183669126,0.35685254356477,0.542702080308804,1.30150784741303,-0.109381965078167
0,1.15849022509315,0,1,0,1,1,0,0,1,0,0,1,2.59883388770992,0.835866735148442,1.00427849646111,-1.84803226306817,-0.383604297275444,0.432769864484521,-1.05782398232108,-0.779924920847768,1.08449465066623
0,0.841650233576994,1,0,1,0,0,1,0,0,0,0,1,-0.276991323617535,-1.50041825127952,-1.23527589881307,1.26239513809374,0.76864807795138,0.972711104879526,1.40832747858188,0.180202757038342,-1.27273752043128
0,0.223727389583636,0,0,0,1,0,1,0,1,0,1,0,1.27672077360265,-0.828087195008708,-0.19412297591382,-0.0507242193543332,-1.14244551809134,0.968685259368369,0.958074793453335,-0.365128568708733,0.483278138705718
0,0.967436445191616,0,0,0,1,1,1,0,1,0,0,0,-0.548189345825641,-0.491821529423098,-0.296420226902526,-1.46016133320969,1.98076308823595,-0.562196225103615,-0.906618751808163,0.875343452016617,-0.63898017517718
1,-0.128423010245723,1,1,0,1,1,0,1,1,1,0,1,-1.05153055750404,1.66641198300674,1.0852983866889,-2.09712579133349,0.531460743087759,0.0508837440038184,-0.0944195470193388,0.855091455604605,0.138677156100845
0,-0.489587475706223,1,0,1,1,1,1,0,1,0,0,0,-0.060286837394067,1.41218541499215,-0.269532870970173,-3.07255779988167,-0.00959104932650671,-0.991799313446504,-0.208905018183722,1.05257721841385,-0.947711554344707
1,0.326455880066171,1,1,1,0,1,1,0,0,1,0,0,-1.73577339302363,-0.130994129081632,0.0375085357286642,-0.165749145048159,1.63746119233031,-0.402243139946366,-0.401900220539556,-1.34458861987606,-1.9536623636254
0,-0.178178433740964,0,1,0,0,1,1,0,0,0,0,1,1.0077511892937,-0.579124746526801,0.449725163253528,-0.570992561401862,0.826011024936773,-0.250706078186238,-1.92903561713695,1.03133502282009,-0.542306202654116
0,-0.157829567972283,1,1,1,1,1,0,1,1,1,0,0,0.610970218181414,-0.974441165214015,-0.145222733158999,-1.50309732506674,0.734388117818616,-0.0183306798045585,-0.90849387448127,-1.4516342264933,-1.19503103646356
1,1.25389404725527,0,0,1,0,1,0,1,1,1,0,1,0.197740612256162,0.74581977638481,-0.581567929979347,0.0451566047086637,0.468260929095275,-0.255149891618326,-2.19551251803692,-2.01216249308747,-0.640584349305668
0,-0.999711803892106,1,1,1,0,0,0,0,1,1,1,0,-0.738910713451017,-0.740086614896739,-0.164023894796183,1.36432955567956,1.74445507134294,-0.504957907728235,0.849502780217378,-1.85518249855813,1.0198757719988
0,-0.950891133725122,0,1,1,1,1,0,0,1,1,0,0,-0.272630653385417,0.821720493666459,0.0464769299654355,2.74905920586642,-1.33928015391442,1.20525553564735,-1.10316138142548,0.689969739474922,0.181853968230284
0,-0.110660898022344,1,0,0,1,0,1,0,0,0,0,1,2.19543787279534,-2.59573466350321,2.04081906536438,1.55854106206262,3.48971916655316,0.447129148898034,-1.19703377713773,-1.00555967709999,1.17765939087187
0,0.0858503225112592,0,0,0,0,0,1,0,0,1,0,0,0.987442340544341,0.899606554340588,1.39943257049156,0.520348351553872,-1.29364001989972,-0.569281056096321,0.2489346550628,-0.571425126008875,-0.425846109359258
1,-1.58934288105433,1,1,0,1,1,1,0,0,1,1,0,0.48460117953278,-0.755795272607565,1.71403678315546,-0.499253560549071,-1.27544790036806,0.28239819964907,0.948658741852701,0.191375806623808,-0.963336786251314
1,-0.530467437735745,1,0,1,0,0,0,0,0,0,1,1,-0.284374747246673,-0.299424850335788,-0.216587981739979,-0.300010481681914,-0.33223937629104,0.449021368170194,-0.756982206932316,1.02124150756227,0.324428061618835
1,-2.05833486377079,0,0,1,1,0,1,1,0,0,0,1,0.362455838024919,-1.63535476939421,0.502811992996582,1.09140821072121,0.75990684645744,-0.697732262501495,2.08863781512836,-0.310611000271324,0.429452132486686
1,-1.48787629311978,1,1,0,1,1,0,0,1,0,0,1,-1.00770947022632,0.408554531811693,0.18192653572245,0.171689051762335,-1.42569089560353,-0.320775562566634,0.687711464568576,2.44776363449707,0.00317749264818155
1,-0.145796582136125,0,0,0,1,0,1,0,0,1,0,1,1.19281820414148,1.95220682780186,0.511172282337966,0.418381435567469,0.180775447054233,-0.869244901570382,-0.448876805645693,-0.163101293348605,-0.860281287414377
1,1.41950980372819,1,0,0,0,1,0,1,0,1,1,0,0.872238055459049,-1.1142620621024,1.68374551137854,-0.497694766803574,0.110909478559281,-1.75070043337035,0.210113202125167,0.73925817109799,0.274256907582414
1,-0.360793780070084,0,0,0,1,0,1,0,1,0,1,0,-0.90515129705571,0.522462268351475,-0.0275844276333132,0.324786057847231,0.997598361222668,2.21133980668908,-0.88088097518834,0.23774738846849,-1.73638676366544
1,1.61144089465783,0,0,0,1,0,0,1,0,0,1,0,1.16175267098661,-0.592397344704344,-0.749851556430183,-0.302674690824045,0.556534835460966,1.74266048088027,-0.0497419309503859,0.345325686936454,-1.34702813263951
1,-1.13597820509779,0,0,1,1,1,1,1,0,1,0,0,-0.221411306638465,1.93518667314276,-0.390493745852647,-1.37375294726835,0.338209700087146,0.354261705856351,-0.209261602378131,0.818770347837147,0.342460916427143
0,1.17390981577583,1,0,0,1,0,1,1,1,1,1,0,-2.19949394373429,-1.49027035783206,1.44732493524775,0.396824174168149,0.708949015053362,-0.292757765942679,0.0170156381347151,-0.718905799293921,-2.07947119415791
1,0.583247855689849,1,0,1,0,1,1,0,1,1,0,0,1.00382129645544,0.182687505453247,0.985924129907522,0.911369961224016,-0.203280567887609,0.938943147369143,0.402700706467117,-0.818605230689314,0.24240036351707
0,0.292801000892912,1,0,1,0,1,0,1,0,0,0,0,0.733622341359215,-1.90245193552889,-0.0297618486965195,-0.679579207876115,0.654039802581731,0.322825798148927,1.42941591718535,-0.487763323306904,-0.115651961092866
0,0.620591214455061,0,0,0,0,1,1,0,1,0,1,1,-0.790114327363049,0.00574196056429584,-1.3042016140733,-1.60340530525038,-0.643886553536941,-2.76766066689626,0.745739325814487,0.0784524476498633,0.258404774820529
0,-0.290307947999543,1,0,0,1,1,0,1,0,0,1,0,-0.560473076201814,0.205401595726663,0.85114680067836,-0.822066492791534,0.865249733077963,-0.756652941799548,-0.0440987884667823,0.0739010214318848,-0.808950459614857
0,-0.393566471212072,1,1,0,1,0,1,0,0,1,0,0,0.679313598887433,-1.60938783577616,0.804894471831543,-0.905888969298547,-0.365403313291992,-0.917956959778672,-0.518832701074659,0.247128321653015,0.136210811519688
1,0.19449284721631,0,1,0,0,0,1,1,0,1,1,1,-0.894611326670213,-0.201032522563479,0.322365829550103,-0.567019129170957,-1.68973013471525,2.00879248157764,-0.844923809100234,0.160498404073592,0.403304174995466
0,-1.29683885705543,1,0,0,0,1,0,1,0,1,0,0,0.101486198044537,-0.548567921235483,1.480211924717,0.284793503273131,-1.52734355112193,0.848353779425451,1.01039312887321,0.0460117585745173,1.61318690905206
0,0.245789838704505,0,0,0,1,1,1,1,1,1,0,0,-0.789551536828077,0.35177215938235,0.039021501106773,0.399559833566336,-0.841374878316964,-0.667061209053177,-0.230946394989257,0.971767217728329,1.27084398394212
0,-0.349370516838947,1,0,0,0,0,1,0,1,1,0,0,1.19288426065266,2.59762425462571,1.51693286354738,-1.26211287897557,-0.259711908206626,-1.86439233566349,-0.569069872908036,-0.353847489170577,-0.108906603495186
0,1.7346039363048,0,1,1,0,1,1,0,1,0,1,0,0.717019464779056,-0.712003012820036,1.4983029250426,1.58435793281475,0.261940996254518,0.0195714025600409,1.45414193090685,-0.514243891227349,-0.154194491280345
0,0.457121152716173,0,0,1,1,1,1,1,1,0,0,1,-0.153906503136949,0.280187468604125,-1.08438046488477,-0.465138444043982,-0.649209248526749,0.638856345030528,-0.463225093348332,-0.787733757066231,-0.994524381145495
1,0.627488408177543,0,0,0,1,0,1,0,0,1,1,0,-0.197474604452329,-0.58300712979766,-0.364730318335155,-1.20979763218476,0.119921962098044,0.38774814020728,-0.421569545087389,-0.423821762609633,-0.916207412340316
0,-0.617213620644708,0,1,1,0,1,1,1,1,0,1,0,1.05990565634013,-1.45709184915878,-1.26544971248892,-1.46238686315818,-0.974529643718873,0.50112136979229,-1.03644293821411,1.12233563858785,-0.492663499853312
1,-1.8920633710545,1,0,0,1,0,1,1,0,1,0,0,0.796880616981976,0.973852440658463,-1.05456162819575,-0.095232592046791,0.397503999813563,-0.0261712679015749,-0.322639165654439,-0.158569483856229,2.33124539163207
0,0.810411410670956,0,0,0,1,0,0,0,1,1,0,0,0.0372016086257638,-0.559016333728425,1.82755037433242,0.652598972445894,0.288597040601994,1.43901589909326,-1.69864905907278,0.823544482003753,-0.369699606594283
0,-0.111664420009983,1,1,1,0,1,0,0,0,0,1,1,-1.01949204804554,-0.969004605732166,-0.516644264440984,-0.449512591550769,-1.27108378683217,1.35687823628423,0.811911248911893,-0.430360722021872,-2.90816987881102
1,-0.249363166079552,1,1,0,1,0,1,0,1,1,1,1,0.230832339951389,1.10581256095193,-0.0119628062148614,1.33385802177866,-1.40361812375931,-1.62973696995534,0.0211191936914036,-0.512069999127191,-1.83938226027349
0,0.327329305864373,0,1,1,1,0,0,1,1,1,0,1,-0.391691409193941,-0.865807798473286,0.000341697724370951,-1.09376807270831,-0.521078225267351,-0.756555452069006,-1.1567478578913,-1.20119100844465,-0.332003840990644
0,-0.871751630573083,0,1,1,0,1,0,0,0,1,0,1,0.00814580083430263,0.0798686151100881,-0.431174642536019,0.801658872277723,-0.838103300760095,1.62063392118009,2.00546185581729,0.444888626222816,-0.749569217088604
1,0.205953848339461,0,0,0,0,1,0,0,1,0,0,0,-1.73110237259487,0.296857095915808,0.987615005419075,-1.05891240722172,-0.0770906718402049,0.443858118648186,1.30973219495181,-0.826656283854075,-0.00751009028676016
1,0.61478488256275,0,0,1,0,0,0,0,0,1,0,1,0.428268845868655,0.121393843778693,0.658858827450792,0.27128611427601,-0.747465536701931,0.00304274055601876,1.4954004519373,1.68432717652002,-0.154152090430894
0,-0.114900933957751,1,1,1,0,0,0,1,1,1,1,0,-0.885868436325428,-0.575388285118499,1.08050147496242,-1.45790406896738,0.911337101576078,0.54925312621502,-0.061908411435762,0.900828859604861,0.368404791000087
1,-0.0178476989551164,1,0,1,1,0,1,1,0,1,1,1,-0.604188663641416,-1.20243664074268,-2.05194121801056,-1.14932349690543,0.198250545399835,-0.380384124483065,0.622595549044782,-0.076093472890558,0.163093577473528
0,1.67203012514448,0,0,0,0,1,1,0,0,1,1,0,-0.0111596166327229,-1.20419115656575,3.04907285788196,0.408620728055743,-0.726287436465156,0.442075183384976,-1.71309133459591,1.59102271288088,-0.859114886028718
0,2.33465205333453,0,0,0,0,1,0,1,1,1,0,1,1.04002043547651,0.63385871138835,-1.0658164478549,1.86549699449996,-0.0835259725608632,0.771737887463353,-1.97334900877901,0.362543880337281,0.734311703800034
1,0.884272550370255,1,1,1,0,0,1,0,0,0,1,0,0.454940599015688,1.37286694532427,-1.43954741068618,0.247601713578791,2.19685508157387,-0.55400328179919,-1.23790750045907,-0.753523753316379,-0.0188619620012309
0,-0.145670977726383,1,1,0,1,1,1,1,1,1,1,1,2.64130934688849,-1.70631151429499,-2.51239681317174,0.341049581049393,-0.178835398440828,0.357740786843673,0.000446144349509467,1.02701038632994,-0.247763499730787
1,2.47521369455233,0,0,0,1,0,0,0,0,0,1,1,0.988438730741728,0.802434867055255,0.452769568844248,-0.585810247395891,-2.19508256763428,-2.25163632538469,-1.14459570448535,-0.020852172630158,0.33027474480891
0,-1.49824970462625,1,1,1,0,1,0,0,1,0,0,0,-0.132351881473224,0.634309405328359,-0.48929285975784,-0.0461459918923485,0.0391482808797386,-0.0851355245610938,0.930515581719173,1.31485766648552,0.976419397938982
0,0.335787251779469,0,1,1,0,0,0,0,0,0,1,1,-1.17133641919639,-1.83009944819961,0.614299334135555,0.283955897550133,0.32667325316561,0.487071859803895,0.367632300371071,-1.06251486672172,-0.801317897353508
0,-0.246355982696563,0,1,0,0,1,1,1,1,1,0,1,0.175130895664681,0.646757244115204,0.298428746524286,-0.471537143986894,0.734960749970175,0.0922957271790436,0.821625371794781,-0.177800479864735,0.589649358732537
0,1.06922117900159,1,1,0,1,1,1,1,0,1,1,1,1.00794313869641,0.752306737713759,-1.96229700175916,-0.426765558743236,-0.0267783781050133,1.13951797788462,-1.37795660321912,-1.51455105319127,-0.460275398116254
1,0.147471710317069,1,1,0,0,0,0,0,1,0,1,0,0.726977927137026,1.17453569781739,1.24752571246254,1.4857664140725,0.467493192543354,0.0440689514463221,0.147535046630341,-1.12640628104076,-1.27339405818486
1,-0.481773110082265,0,1,1,1,1,1,0,0,0,1,1,-0.370729344539418,-0.279372089137432,1.01261857403848,-0.327312243769656,0.55801707952549,-0.243552744749578,-1.08492630756177,-1.50223653559348,-0.688075076386049
0,-0.62072231339163,1,1,1,1,1,1,0,1,1,0,1,0.170251746062136,-0.0824749263298996,1.07575001104228,2.90050000247479,0.311347991555828,0.0121495550980932,2.38136841396936,-0.469938541085794,-0.41357320012774
1,-0.122101005036771,0,0,0,1,1,1,0,1,0,1,0,1.26808526385244,-2.37339800839727,-0.0340448440177205,-1.08155603452952,-1.46484482263593,1.39386107655057,0.485255352089525,1.2794325454213,-0.0545340451787829
1,1.01205296810877,0,0,1,1,1,1,1,1,0,1,0,-0.469144398636377,1.45606419598854,-1.25279108466931,-0.896707956790981,-1.43123009447911,0.0434792966309079,-0.20258401674063,0.171990571743399,-0.859367458224768
0,1.50509662356933,1,0,1,0,1,1,1,1,0,1,0,-1.74719096123184,-0.604861934223158,-1.06787271958757,-0.690045865056561,0.808734788834875,1.96797658850428,-1.18609237907275,-0.169847867531838,0.278000686341647
0,1.29038244400229,0,1,0,1,1,0,1,1,0,0,1,0.655402724850448,0.760982600632797,0.0272262272782798,0.343218655467314,-0.0325467803231257,1.74985916189422,-0.30421426080699,0.487966871771218,0.248898358136763
1,1.8392170522836,1,1,0,0,1,1,1,1,1,0,1,0.538663857657733,-1.07336120354247,0.123890767049567,0.703088750309332,1.47380644551739,-1.09433966315351,0.879004573733592,-0.227349471801279,0.839583436199325
1,-0.24316952455879,0,1,0,1,0,1,1,0,0,0,1,-0.839658636467281,-0.918401475287053,0.0813884567006201,0.703819458025141,0.53534882236726,0.581811746043927,0.613803359657842,0.0134281067605126,-0.427305291106461
1,-0.433050201634046,0,0,1,1,1,0,1,0,1,1,0,0.391683090834729,1.39391507312439,-0.460327123758946,-0.446971640955615,0.770651664176326,1.18875456635469,0.831119644827182,-1.33049403500477,-0.0630200271579211
1,-2.1951214284657,0,1,1,0,1,0,1,1,0,1,0,1.52401243702483,-0.653262214895775,-0.229777489853231,0.888188157031055,0.077721254560177,1.05933663407358,-0.112343610964187,-1.17078734190603,-1.18286249641893
0,0.425679550428626,1,0,1,0,1,1,1,1,1,1,1,-0.796183638399849,-0.848383288243049,0.210930790959353,-1.00521229869917,0.197770267013338,-0.698540744054169,1.82570048282124,-0.366928761582176,-0.646595406849455
0,-1.26170965926375,1,1,0,0,0,0,1,0,1,0,1,0.646912862326759,-0.120922889550197,-0.28887543565445,0.550857403499758,0.99352051361291,-0.919988643393745,1.59948455278806,0.759006922938214,0.471880630512413
